Plant_ID,Location,Energy_Source,Timestamp,Year,Month,Day,Hour,Installed_Capacity_MW,Energy_Produced_MWh,Efficiency_%,Temperature_C,Wind_Speed_mps,Solar_Irradiance_Wm2,Downtime_Hours,Maintenance_Cost,Voltage_V,Current_A,Power_Factor,Frequency_Hz,Humidity_%,Pressure_hPa,Grid_Status,Outage_Events
P5,Karnataka,Wind,2024-03-23 18:00:00,2024,3,23,18,481.43,21.63,4.49,29.52,7.43,247.17,3.47,4812.34,229.26,87.77,0.91,49.73,29.07,950.29,Inactive,2
P5,Gujarat,Hydro,2024-03-23 19:00:00,2024,3,23,19,417.28,330.16,79.12,40.59,10.68,455.74,2,3522.23,225.33,90.17,0.73,50.04,98.14,1010.9,Active,2
P5,Tamil Nadu,Solar,2024-03-23 20:00:00,2024,3,23,20,294.37,141.55,48.09,28.32,19.91,578.71,0.95,9729.44,228.26,42.95,0.96,49.84,92.69,1015.4,Inactive,0
P1,Karnataka,Solar,2024-03-23 21:00:00,2024,3,23,21,81.82,12.7,15.52,30.44,12.74,772.76,1.24,7651.91,239.77,52.53,0.73,49.55,78.62,1013.02,Inactive,2
P1,Maharashtra,Solar,2024-03-23 22:00:00,2024,3,23,22,337.35,330.2,97.88,15.6,7.66,482.9,3.66,7273.22,236.5,26.06,0.76,49.78,89.9,951.21,Active,2
P2,Tamil Nadu,Solar,2024-03-23 23:00:00,2024,3,23,23,291.83,29.94,10.26,40.56,6.27,945.58,2.91,866.48,230.06,32.31,0.7,49.96,54.71,993.67,Active,0
P2,Tamil Nadu,Hydro,2024-03-24 00:00:00,2024,3,24,0,238.55,166.07,69.62,28.07,18.6,92.65,0.23,9360.5,227.59,58.51,0.84,50.2,55.5,974.6,Active,1
P5,Rajasthan,Wind,2024-03-24 01:00:00,2024,3,24,1,162.72,36.08,22.17,44.31,17.12,9.71,0.2,261.83,216.54,31.1,0.73,50.21,74.97,983.1,Active,3
P4,Maharashtra,Hydro,2024-03-24 02:00:00,2024,3,24,2,105.48,50.78,48.14,24.79,1.27,468.4,4.62,327.9,230.02,76.11,0.73,50.45,27.95,1014.19,Active,3
P1,Maharashtra,Hydro,2024-03-24 03:00:00,2024,3,24,3,153,67.9,44.38,32.85,5.85,638.09,0.29,9795,227.19,53.84,0.98,50.36,48.83,1006.93,Active,0
P1,Rajasthan,Wind,2024-03-24 04:00:00,2024,3,24,4,480.85,246.5,51.26,25.98,7.85,76.15,0.07,9639.13,221.92,73.96,0.98,49.72,64.65,1027.75,Inactive,0
P4,Maharashtra,Hydro,2024-03-24 05:00:00,2024,3,24,5,315.97,165.2,52.28,35.19,18.56,175.76,1.63,7754.25,238.82,49.32,0.89,49.79,80.44,1020.03,Inactive,2
P1,Maharashtra,Wind,2024-03-24 06:00:00,2024,3,24,6,78.85,50.14,63.59,29.88,6.66,201.67,4.19,9849.31,221.92,16.21,0.96,49.68,22.75,950.26,Active,3
P1,Rajasthan,Wind,2024-03-24 07:00:00,2024,3,24,7,192.19,142.12,73.95,21.48,18.83,897.44,3.06,7618.6,229.45,42.57,0.97,50.08,40.14,958.35,Active,3
P2,Tamil Nadu,Hydro,2024-03-24 08:00:00,2024,3,24,8,100.5,36.42,36.24,37.9,19.14,330.26,4.77,7672.76,231.33,45.05,0.82,50.18,54.73,1030.58,Inactive,3
P2,Rajasthan,Wind,2024-03-24 09:00:00,2024,3,24,9,322.19,295.94,91.85,42.23,5.44,18.02,2.19,4818.98,211.32,35.72,0.76,50.23,52.99,1034.83,Inactive,3
P1,Karnataka,Hydro,2024-03-24 10:00:00,2024,3,24,10,349.74,39.23,11.22,17.09,10.98,509.76,2.15,1664.69,222,65.74,0.97,50.45,31.94,986.2,Inactive,2
P3,Gujarat,Hydro,2024-03-24 11:00:00,2024,3,24,11,194.31,166.59,85.73,18.25,19.34,549.14,2.94,2781.45,230.35,30.04,0.94,49.78,26.68,1043.45,Active,0
P3,Gujarat,Hydro,2024-03-24 12:00:00,2024,3,24,12,259.48,89.81,34.61,26.51,6.27,982.7,2.04,8843,233.38,90,0.91,50.41,69.54,963.73,Active,1
P4,Maharashtra,Solar,2024-03-24 13:00:00,2024,3,24,13,270.84,10.17,3.75,20.63,13.58,666.26,0.32,1509.7,229.99,59.74,0.91,50.5,61,982.93,Active,0
P4,Karnataka,Hydro,2024-03-24 14:00:00,2024,3,24,14,103.08,102.25,99.19,33.69,19.85,584.51,2.77,5878.05,234.37,80,0.74,50.1,23.22,988.05,Active,3
P5,Tamil Nadu,Solar,2024-03-24 15:00:00,2024,3,24,15,414.25,255.98,61.79,25.3,14.26,997.75,3.23,9710.36,232.45,80.88,0.94,50.18,30.48,957.28,Active,3
P2,Rajasthan,Wind,2024-03-24 16:00:00,2024,3,24,16,463.49,302.6,65.29,40.72,17.76,177.12,4.02,7229.02,228.7,73.71,0.85,50.06,59.26,954.87,Active,3
P1,Tamil Nadu,Hydro,2024-03-24 17:00:00,2024,3,24,17,331.88,154.46,46.54,37.53,5.48,478.66,4.38,9399.76,219.65,96.08,0.9,49.64,86.98,1026.01,Active,0
P2,Rajasthan,Hydro,2024-03-24 18:00:00,2024,3,24,18,129.64,20.69,15.96,30.62,17.27,462.89,4.34,7114.85,227.17,44.12,0.89,49.75,50.68,1023.88,Active,2
P3,Gujarat,Solar,2024-03-24 19:00:00,2024,3,24,19,300.64,178.7,59.44,28.22,4.56,456.86,4.02,3360.8,229.66,57.77,0.81,49.54,29.56,964.59,Active,1
P4,Tamil Nadu,Solar,2024-03-24 20:00:00,2024,3,24,20,341.04,101.94,29.89,41.1,3.54,373.58,3.05,6979.53,218.31,64.41,0.99,50.49,38.51,966.32,Active,2
P4,Tamil Nadu,Solar,2024-03-24 21:00:00,2024,3,24,21,286.93,177.21,61.76,16.98,6.77,589.09,2.02,2705.21,213.27,75.17,0.92,49.5,31.04,1007.86,Active,2
P3,Maharashtra,Hydro,2024-03-24 22:00:00,2024,3,24,22,266.26,23.5,8.83,36.29,6.72,981.58,0.24,6920.25,223.73,86.13,0.74,49.7,33.05,952.11,Inactive,1
P2,Rajasthan,Solar,2024-03-24 23:00:00,2024,3,24,23,497.82,348.09,69.92,19.09,18.87,179.95,0.08,3871.4,234.1,92.86,0.81,50.22,53.38,969.44,Active,3
P3,Tamil Nadu,Hydro,2024-03-25 00:00:00,2024,3,25,0,204.57,51.66,25.25,15.87,4.72,521.86,0.56,3413.02,212.42,57.81,0.89,50.1,24.03,992.63,Active,1
P2,Maharashtra,Wind,2024-03-25 01:00:00,2024,3,25,1,213.01,22.02,10.34,21.81,0.3,868.25,1.56,206.24,229.97,39.23,0.97,50.38,77.5,984.19,Active,2
P5,Rajasthan,Wind,2024-03-25 02:00:00,2024,3,25,2,131.85,114.17,86.59,39.23,10.64,215.93,2.04,4807.8,217.21,39.21,0.73,50.47,53.39,1040.63,Active,2
P4,Maharashtra,Wind,2024-03-25 03:00:00,2024,3,25,3,347.07,263.73,75.99,38.7,13.1,595.69,2.91,1611.52,230.27,79.6,0.75,50.39,90.89,975.94,Active,1
P3,Maharashtra,Solar,2024-03-25 04:00:00,2024,3,25,4,378.66,213.37,56.35,15.64,13.47,807.01,2.88,6974.45,216.52,19.78,0.84,50.14,61.84,980.88,Active,3
P1,Tamil Nadu,Hydro,2024-03-25 05:00:00,2024,3,25,5,97.33,80.66,82.87,23.72,14.11,833.23,3.98,7514.43,232.75,86.61,0.73,50.29,81.9,977.92,Active,2
P4,Maharashtra,Solar,2024-03-25 06:00:00,2024,3,25,6,250.47,106.29,42.44,42.9,4.15,330,2.53,7242.24,222.05,82.12,0.99,49.74,47.06,960.86,Inactive,2
P4,Gujarat,Wind,2024-03-25 07:00:00,2024,3,25,7,119.22,58.3,48.9,35.42,2.98,965.46,3.2,851.01,235.25,91.28,0.92,49.5,76.57,978.85,Active,0
P3,Gujarat,Hydro,2024-03-25 08:00:00,2024,3,25,8,84.11,55.17,65.59,30.51,5.26,917.57,4.21,3229.28,213.65,87.55,0.89,50.34,72.1,1011.42,Inactive,1
P3,Gujarat,Wind,2024-03-25 09:00:00,2024,3,25,9,180.45,171.05,94.79,34.13,17.7,533.35,0.38,955.92,234.52,88.56,0.81,49.77,93.19,1047.4,Inactive,0
P5,Rajasthan,Solar,2024-03-25 10:00:00,2024,3,25,10,61.47,26.08,42.43,20.23,5.24,741.34,4.22,7500.37,226.03,94.52,0.86,50.14,95.81,973.55,Active,0
P3,Rajasthan,Wind,2024-03-25 11:00:00,2024,3,25,11,413.95,370.52,89.51,29.14,11.74,42.94,2.74,4951.86,229.68,69.96,0.7,49.72,94.51,982.81,Inactive,3
P4,Rajasthan,Solar,2024-03-25 12:00:00,2024,3,25,12,346.13,175.95,50.83,38.11,5.44,765.2,1.22,1411.61,227.53,71.22,0.71,50.24,21.8,1032.21,Inactive,3
P4,Maharashtra,Hydro,2024-03-25 13:00:00,2024,3,25,13,233.47,13.9,5.95,32.55,1.97,658.98,4.9,9951.02,218.25,74.27,0.92,49.82,73.28,1013.55,Inactive,0
P1,Gujarat,Wind,2024-03-25 14:00:00,2024,3,25,14,245.47,214.08,87.21,15.46,19.13,394.84,2.59,8684.72,232.33,66.18,0.92,49.78,62.7,984.32,Active,3
P2,Karnataka,Hydro,2024-03-25 15:00:00,2024,3,25,15,192.49,43.78,22.74,30.19,11.88,906.82,3.72,208.02,218.78,68.73,0.88,50.06,22.02,952.84,Active,1
P4,Rajasthan,Solar,2024-03-25 16:00:00,2024,3,25,16,116.88,115.11,98.49,18.89,6.17,326.43,2.66,610.16,212.75,69.55,0.75,49.58,36,998,Active,0
P2,Karnataka,Hydro,2024-03-25 17:00:00,2024,3,25,17,272.49,57.9,21.25,23.51,17.9,765.38,4.81,7954.39,226.18,94.25,0.92,49.85,75.17,1029.55,Active,1
P2,Rajasthan,Solar,2024-03-25 18:00:00,2024,3,25,18,241.78,36,14.89,39.41,2.61,982.16,4.88,464.13,230.25,87.75,1,50.13,59.8,1019.97,Active,1
P3,Gujarat,Solar,2024-03-25 19:00:00,2024,3,25,19,91.08,21.22,23.3,28.44,10.35,76.72,2.33,2158.22,222.6,71.95,0.98,50.41,37.48,1015.13,Active,3
P2,Maharashtra,Hydro,2024-03-25 20:00:00,2024,3,25,20,52.88,19.33,36.55,27.88,8.46,412.21,0,5122.14,238.1,61.41,0.83,50.15,47.65,1033.77,Active,0
P2,Rajasthan,Hydro,2024-03-25 21:00:00,2024,3,25,21,153.93,10.28,6.68,33.1,11.57,148.51,0.21,9526.6,223.79,30.38,0.87,50.31,25.25,952.03,Inactive,1
P2,Tamil Nadu,Hydro,2024-03-25 22:00:00,2024,3,25,22,408.16,28.49,6.98,44.75,4.14,874.92,4.01,7340.63,237.65,81.28,0.87,50,27.42,1016.9,Inactive,2
P4,Rajasthan,Solar,2024-03-25 23:00:00,2024,3,25,23,132.51,47.25,35.66,20.55,14.67,550.18,3.56,8600.82,228.23,28.52,0.86,50.09,94.37,1008.45,Active,0
P3,Maharashtra,Wind,2024-03-26 00:00:00,2024,3,26,0,143.99,60.4,41.95,34.56,17.6,788.67,2.73,8426.42,222.37,55.44,0.84,50.09,62.27,957.85,Active,2
P3,Karnataka,Hydro,2024-03-26 01:00:00,2024,3,26,1,65.71,21.57,32.83,17.5,0.16,507.85,2.47,3408.34,239.64,28.86,0.76,49.96,43.77,1002.6,Active,1
P2,Rajasthan,Hydro,2024-03-26 02:00:00,2024,3,26,2,467.57,425.7,91.05,35.73,8.65,793.9,0.2,7024.65,231.28,96.85,0.78,49.88,52.3,1032.54,Inactive,3
P1,Rajasthan,Hydro,2024-03-26 03:00:00,2024,3,26,3,212.02,176.28,83.14,43.86,3.46,130.61,1.12,9077.06,215.46,80.07,0.94,50.15,66.41,1045.22,Active,2
P4,Maharashtra,Hydro,2024-03-26 04:00:00,2024,3,26,4,341.41,74.46,21.81,34.77,10.78,878.28,1.93,8586.01,221.9,16.31,0.76,49.79,61.39,1022.35,Inactive,1
P3,Maharashtra,Wind,2024-03-26 05:00:00,2024,3,26,5,304.14,145.46,47.83,40.23,1.72,459.42,1.04,6991.69,237.58,42.2,0.95,49.66,53.64,981.62,Active,2
P5,Maharashtra,Wind,2024-03-26 06:00:00,2024,3,26,6,226.16,76.37,33.77,43.85,1.51,343.85,4.13,3177.86,228.8,76.65,0.75,50.05,20.67,960.89,Active,1
P1,Rajasthan,Solar,2024-03-26 07:00:00,2024,3,26,7,239.12,56.74,23.73,18.63,15.44,764.45,1.79,6882.31,232.85,42.45,0.82,50.03,22.14,1035.28,Inactive,3
P4,Karnataka,Hydro,2024-03-26 08:00:00,2024,3,26,8,74.66,17.9,23.98,29.02,18.5,400.02,4.12,6384.45,230.13,39.46,0.8,49.83,29.29,1035.13,Inactive,3
P4,Rajasthan,Solar,2024-03-26 09:00:00,2024,3,26,9,401.3,307.47,76.62,24.77,13.23,814,4.76,1994.7,213.24,17.18,0.84,49.75,67.14,1006.66,Active,0
P1,Karnataka,Solar,2024-03-26 10:00:00,2024,3,26,10,305.68,284.09,92.94,22.65,1.59,328.38,3.89,9063.64,223.15,88.95,0.9,49.9,24.39,954.98,Inactive,2
P5,Maharashtra,Solar,2024-03-26 11:00:00,2024,3,26,11,117.26,42.03,35.84,31.36,19.04,830.46,4.82,8876.4,215.04,37.66,0.86,50.27,32.59,1040.34,Active,0
P3,Gujarat,Solar,2024-03-26 12:00:00,2024,3,26,12,168.07,99.34,59.11,43.94,1.56,94.26,3.43,5399.96,225.94,80.6,0.79,50.18,38,1009.73,Inactive,3
P5,Rajasthan,Wind,2024-03-26 13:00:00,2024,3,26,13,110.57,59.63,53.93,34.43,15.39,916.6,0.22,9447.44,239.2,72.85,0.87,50,21.19,993.04,Active,2
P4,Karnataka,Wind,2024-03-26 14:00:00,2024,3,26,14,314.93,276.43,87.78,39.84,7.16,501.92,1.69,1856.51,234.82,76.36,0.81,49.93,97.15,1019.12,Active,0
P5,Rajasthan,Wind,2024-03-26 15:00:00,2024,3,26,15,56.91,36.86,64.77,29.51,4.05,613.72,4.17,4959.54,233.21,88.59,0.71,50.36,78.44,978.46,Inactive,2
P3,Gujarat,Hydro,2024-03-26 16:00:00,2024,3,26,16,103.41,38.33,37.07,31.27,19.16,376.2,0.98,8054.56,230.28,64.82,0.84,50.37,55.63,978.92,Inactive,3
P4,Rajasthan,Hydro,2024-03-26 17:00:00,2024,3,26,17,145.24,66.68,45.91,28.8,6.99,856.3,4.83,500.89,233.46,29.7,0.99,50.2,29.25,989.76,Active,1
P3,Rajasthan,Wind,2024-03-26 18:00:00,2024,3,26,18,394.86,285.84,72.39,30.6,15.71,958.63,2.47,5365.88,224.66,61.26,0.82,50.43,70.25,1035.52,Inactive,0
P1,Gujarat,Solar,2024-03-26 19:00:00,2024,3,26,19,400.59,43.3,10.81,23.05,6.7,229.48,3.4,1443.87,236.7,33.49,0.81,50.47,87.89,1034.85,Active,1
P4,Gujarat,Hydro,2024-03-26 20:00:00,2024,3,26,20,372.91,355.31,95.28,22.91,15.75,554.24,2.48,3470.63,221.39,37,0.84,49.6,64.91,969.97,Inactive,2
P5,Gujarat,Solar,2024-03-26 21:00:00,2024,3,26,21,160.44,90.19,56.21,32.34,19.34,909.85,1.54,112.88,227.85,59.82,0.74,50.3,58.41,1006.46,Inactive,3
P3,Rajasthan,Wind,2024-03-26 22:00:00,2024,3,26,22,167.95,79.11,47.1,26.64,14.47,466.91,1.6,7779.22,220.93,34.14,0.89,49.87,93.45,1011.21,Active,3
P5,Maharashtra,Solar,2024-03-26 23:00:00,2024,3,26,23,492.12,278.03,56.5,15.9,16.5,992.36,0.05,5631.66,215.84,42.95,0.7,49.93,84.87,978.06,Inactive,3
P4,Karnataka,Wind,2024-03-27 00:00:00,2024,3,27,0,96.8,42.42,43.82,28.03,12.99,503.82,4.88,4950.22,237.1,60.02,0.96,49.52,98.47,953.72,Inactive,3
P5,Maharashtra,Hydro,2024-03-27 01:00:00,2024,3,27,1,385.29,256.94,66.69,15.34,15.85,574.11,3.98,2133.98,232.14,58.31,0.99,50.35,57.34,999,Active,1
P1,Tamil Nadu,Solar,2024-03-27 02:00:00,2024,3,27,2,135.34,16.86,12.46,27.88,8.94,426.85,4.4,7773.09,233.72,19.92,0.97,50.16,52.8,1006.65,Inactive,2
P5,Rajasthan,Wind,2024-03-27 03:00:00,2024,3,27,3,439.4,428.88,97.61,33.36,6.43,800.61,0.2,8689.89,224.98,50.89,0.99,50.06,56.18,968.69,Inactive,0
P5,Gujarat,Wind,2024-03-27 04:00:00,2024,3,27,4,452.88,64.9,14.33,33.59,17.52,151.48,4.89,204.6,236.57,44.2,0.97,50.49,29.13,1031.59,Inactive,1
P3,Tamil Nadu,Solar,2024-03-27 05:00:00,2024,3,27,5,70.22,40.88,58.22,30.38,13.43,565.64,0.31,1229.45,226.75,93.27,0.93,50.4,23.89,960.36,Inactive,3
P2,Gujarat,Wind,2024-03-27 06:00:00,2024,3,27,6,247.43,146.44,59.18,29.37,6.22,634.88,0.74,9644.61,222.4,75.03,0.96,50.22,27.57,1026.61,Inactive,0
P3,Rajasthan,Hydro,2024-03-27 07:00:00,2024,3,27,7,344.55,176.51,51.23,37.11,18.08,351.43,4.02,4309.4,214.6,56.86,0.94,49.73,98.94,1025.85,Inactive,1
P4,Karnataka,Hydro,2024-03-27 08:00:00,2024,3,27,8,364.88,204.33,56,22.9,12.28,530.11,0.42,895.32,222.8,43.16,0.81,49.82,70.16,1036.22,Inactive,1
P2,Tamil Nadu,Hydro,2024-03-27 09:00:00,2024,3,27,9,459.82,327.03,71.12,30.67,0.29,568.74,4.99,9997.26,217.44,71.08,0.83,49.9,55.62,1012.71,Inactive,2
P4,Maharashtra,Wind,2024-03-27 10:00:00,2024,3,27,10,401.63,190.03,47.31,37.29,8.55,607.82,3.24,6027.2,232.2,54.97,0.91,49.84,78.05,1024.59,Active,0
P2,Maharashtra,Solar,2024-03-27 11:00:00,2024,3,27,11,416.27,350.17,84.12,34.18,19.04,970.97,0.96,9758.79,227.28,96.19,0.76,50.12,55.52,1018.82,Active,1
P2,Gujarat,Solar,2024-03-27 12:00:00,2024,3,27,12,153.42,58.44,38.09,26.12,15.14,917.57,4.02,2851.83,225.73,73.18,0.95,50.14,58.12,1006.65,Active,1
P2,Gujarat,Solar,2024-03-27 13:00:00,2024,3,27,13,463.89,76.35,16.46,43.79,3.84,628.42,3.81,6973.97,226.24,64.31,0.72,50.22,63.54,985.07,Inactive,2
P2,Tamil Nadu,Hydro,2024-03-27 14:00:00,2024,3,27,14,486.42,421.01,86.55,19.57,14.85,587.25,1.71,9588.81,237.37,85.46,0.87,50.05,90.66,970.73,Inactive,0
P1,Tamil Nadu,Hydro,2024-03-27 15:00:00,2024,3,27,15,415.73,26.12,6.28,19.84,17.39,206.19,4.59,1387.43,226.36,91.23,0.97,49.61,88.81,968.9,Active,3
P4,Rajasthan,Wind,2024-03-27 16:00:00,2024,3,27,16,144.82,144.47,99.76,36.67,16.08,464.13,2.39,9760.02,233.16,32.25,0.82,50.33,87.16,1033.52,Inactive,2
P5,Tamil Nadu,Wind,2024-03-27 17:00:00,2024,3,27,17,60.93,52.11,85.52,18.2,0.3,18.52,1.84,1449.16,216.85,21.05,0.88,49.79,32.9,1010.56,Active,1
P5,Tamil Nadu,Solar,2024-03-27 18:00:00,2024,3,27,18,241.48,215.74,89.34,38.54,3.9,547.86,4.73,5225.34,226.45,48.55,0.83,50.47,49.31,986.13,Inactive,3
P1,Tamil Nadu,Wind,2024-03-27 19:00:00,2024,3,27,19,253.83,218.64,86.14,18.83,11.55,690.63,4.68,7523.42,231.88,19.38,0.78,49.87,22.08,968.55,Inactive,1
P4,Rajasthan,Hydro,2024-03-27 20:00:00,2024,3,27,20,456.95,159.91,35,31.17,6.32,958.03,0.38,4003.22,213.14,31,0.91,49.8,75.11,1021.72,Active,1
P2,Maharashtra,Wind,2024-03-27 21:00:00,2024,3,27,21,467.28,102.91,22.02,16.17,15.82,857.62,3.59,314.51,228.35,45.1,0.83,50.38,29.99,987.89,Active,0
P3,Rajasthan,Wind,2024-03-27 22:00:00,2024,3,27,22,320.28,61.8,19.3,19.2,6.6,284.77,2.75,241.24,236.43,67.35,0.86,49.77,22.6,1048.4,Inactive,2
P4,Karnataka,Hydro,2024-03-27 23:00:00,2024,3,27,23,200.24,10.62,5.3,32.18,17.52,230.56,3.36,4333.7,236.52,16.03,0.82,49.81,51.18,967.31,Active,3
P4,Gujarat,Hydro,2024-03-28 00:00:00,2024,3,28,0,386.3,149.17,38.62,22.72,7.56,946.63,1.34,1169.81,221.69,47.2,0.74,49.98,93.5,972.18,Inactive,1
P1,Maharashtra,Solar,2024-03-28 01:00:00,2024,3,28,1,54.36,48.66,89.51,40.28,5.09,968.61,0.12,6758.06,222.98,12.34,0.87,50.47,75.85,1022.63,Active,2
P5,Tamil Nadu,Wind,2024-03-28 02:00:00,2024,3,28,2,368.95,64.75,17.55,22.52,4.83,692.04,1.32,7486.45,237.9,84.32,0.88,49.62,24.52,1012.21,Active,1
P2,Maharashtra,Solar,2024-03-28 03:00:00,2024,3,28,3,467.58,75.62,16.17,42.64,17.59,647.32,4.6,3584.83,225.34,34.24,0.9,49.67,64.4,984.98,Active,2
P2,Rajasthan,Wind,2024-03-28 04:00:00,2024,3,28,4,285.67,195.63,68.48,23.17,4.6,872.1,0.21,842.89,222.25,34.28,0.9,50.45,57.3,980.04,Active,1
P3,Gujarat,Solar,2024-03-28 05:00:00,2024,3,28,5,327.14,185.43,56.68,43.97,2.38,369.4,3.3,8287.36,224.45,60.73,0.85,49.61,38.19,989.42,Inactive,0
P1,Tamil Nadu,Solar,2024-03-28 06:00:00,2024,3,28,6,125.99,38.6,30.64,32.55,11.64,515.55,3.49,6246.71,237.29,43.18,0.98,50.41,91.47,1023.73,Active,2
P5,Gujarat,Wind,2024-03-28 07:00:00,2024,3,28,7,258.13,136.49,52.88,22.66,10.93,40.38,4.05,9883.86,227.25,84.38,0.94,49.64,84.1,969.03,Inactive,2
P1,Rajasthan,Hydro,2024-03-28 08:00:00,2024,3,28,8,458.31,111.86,24.41,43.62,19.2,136.86,4.11,372.94,212.94,76.71,0.92,49.96,23.92,971.35,Active,0
P4,Rajasthan,Hydro,2024-03-28 09:00:00,2024,3,28,9,239.53,180.56,75.38,15.36,19.05,731.72,2.62,6910.53,221.84,75.78,0.85,50.03,75.94,1002.09,Inactive,0
P4,Tamil Nadu,Solar,2024-03-28 10:00:00,2024,3,28,10,65.46,46.18,70.55,37.75,4.56,818.25,1.91,1299.62,225.55,34.06,0.9,50.21,46.17,1014.69,Inactive,2
P1,Rajasthan,Solar,2024-03-28 11:00:00,2024,3,28,11,411.15,363.28,88.36,35.69,19.46,516.15,3.33,8628.37,213.66,50.08,0.81,50.31,99.58,1012.64,Active,0
P4,Tamil Nadu,Wind,2024-03-28 12:00:00,2024,3,28,12,215.5,120.85,56.08,28.86,5.53,436.79,0.42,1562.18,222.09,30.24,0.78,50.04,98.14,956.97,Active,0
P3,Maharashtra,Wind,2024-03-28 13:00:00,2024,3,28,13,377.95,117.42,31.07,25.77,12.6,526.98,2.23,1341.15,220.04,48.07,0.74,50.41,68.49,1004.84,Inactive,1
P5,Tamil Nadu,Wind,2024-03-28 14:00:00,2024,3,28,14,98.62,75.54,76.6,44.95,5.76,918.76,2.36,5736.59,216.07,88.13,0.7,50.22,80.55,1037.12,Active,2
P3,Maharashtra,Wind,2024-03-28 15:00:00,2024,3,28,15,344.58,28.77,8.35,42.63,8.17,530.84,3.6,4047.52,210.21,61.05,0.92,49.97,27.6,1021.44,Active,1
P2,Karnataka,Hydro,2024-03-28 16:00:00,2024,3,28,16,63.24,35.57,56.25,40.51,18.09,572.02,0.01,6596.03,234.2,81.32,0.82,49.96,68.83,981.19,Inactive,2
P2,Tamil Nadu,Wind,2024-03-28 17:00:00,2024,3,28,17,307.93,244.21,79.31,44.82,13.1,714.5,0.2,1758.49,230.08,43.93,0.82,50.37,23.39,1007.44,Inactive,0
P3,Tamil Nadu,Wind,2024-03-28 18:00:00,2024,3,28,18,401.28,59.4,14.8,21,6.24,723.28,4.28,5132.4,236.19,44.24,0.97,50.29,55.73,1010.31,Active,3
P1,Maharashtra,Hydro,2024-03-28 19:00:00,2024,3,28,19,188.27,82.08,43.6,30.78,11.94,70.84,0.72,9748.28,235.59,82.93,0.84,50.41,24.85,958.84,Inactive,0
P3,Rajasthan,Solar,2024-03-28 20:00:00,2024,3,28,20,236.23,56.77,24.03,27.09,7.35,985.86,1.92,1976.3,222.28,79.93,0.84,49.93,49.78,996.43,Active,3
P4,Tamil Nadu,Hydro,2024-03-28 21:00:00,2024,3,28,21,162.45,61.35,37.77,38.54,4.66,629.31,2.69,5638.19,213.42,85.93,0.89,49.99,95.67,1026.04,Active,1
P5,Tamil Nadu,Solar,2024-03-28 22:00:00,2024,3,28,22,475.49,172.51,36.28,19.91,3.09,633.43,0.17,2144.04,210.76,10.9,0.73,50.14,38.79,1049.23,Active,2
P2,Karnataka,Hydro,2024-03-28 23:00:00,2024,3,28,23,204.33,39.81,19.48,18.83,17.94,258.31,2.17,1617.13,212.76,43.33,1,50.21,83.26,994.36,Inactive,1
P4,Gujarat,Hydro,2024-03-29 00:00:00,2024,3,29,0,128.48,79.92,62.2,17.95,6.81,777.89,0.82,8392.72,236.98,23.29,0.92,49.69,36.55,1009.9,Active,3
P3,Gujarat,Hydro,2024-03-29 01:00:00,2024,3,29,1,228.53,128.43,56.2,32.96,19,348.19,1.07,1033.12,222.29,86.52,0.88,50.14,76.83,985.92,Active,3
P1,Maharashtra,Solar,2024-03-29 02:00:00,2024,3,29,2,394.73,198.13,50.19,20.88,12.72,860.33,2.15,398.28,227.96,32.35,0.99,50.22,89.9,1028.1,Active,1
P2,Tamil Nadu,Wind,2024-03-29 03:00:00,2024,3,29,3,81.43,44.47,54.61,30.1,4.42,697.49,0.04,8127.57,227.45,70.97,0.91,50.43,51.9,957.95,Active,2
P1,Karnataka,Solar,2024-03-29 04:00:00,2024,3,29,4,412.11,329.09,79.85,33.43,17.99,282.53,1.31,660.69,216.74,77.29,0.85,49.7,96.09,1042.52,Inactive,0
P3,Rajasthan,Solar,2024-03-29 05:00:00,2024,3,29,5,283.18,275.92,97.44,37.76,12.17,482.82,0.11,3376.26,222.8,37.89,0.76,50.38,36.55,1047.46,Inactive,3
P5,Maharashtra,Solar,2024-03-29 06:00:00,2024,3,29,6,98.37,46.09,46.85,37.48,13.16,234.09,1.4,1416.72,216.45,28.18,0.85,49.95,84.81,1029.25,Inactive,1
P4,Karnataka,Solar,2024-03-29 07:00:00,2024,3,29,7,395.02,193.06,48.87,35.5,11.17,500.1,2.62,4016.52,223.82,21.9,0.79,49.63,40.03,1017.42,Inactive,2
P5,Rajasthan,Hydro,2024-03-29 08:00:00,2024,3,29,8,398,133,33.42,15.8,18.82,981.57,1.82,5973.35,232.16,97.51,0.83,49.87,40.24,995.19,Inactive,3
P2,Tamil Nadu,Wind,2024-03-29 09:00:00,2024,3,29,9,216.86,82.9,38.23,25.98,14.23,705.78,4.78,2466.46,224.2,81.24,0.97,50.11,93.38,980.05,Active,1
P2,Gujarat,Solar,2024-03-29 10:00:00,2024,3,29,10,359.51,56.28,15.65,24.31,7.78,678.49,1.41,6525.33,230.59,55.79,0.91,50.32,49.99,972.32,Active,0
P1,Tamil Nadu,Hydro,2024-03-29 11:00:00,2024,3,29,11,161.23,40.76,25.28,44.29,16.52,595.59,1,9503.73,230.29,29.51,0.9,50.49,94.98,1021.53,Active,2
P5,Rajasthan,Solar,2024-03-29 12:00:00,2024,3,29,12,364.27,303.98,83.45,40.83,3.83,155.53,2.22,3384.5,229.35,76.79,0.91,50.33,26.28,1010.29,Inactive,2
